"","ID","PValue","FDR","deltaPSI","logFDR","geneSymbol","status"
"1",1,0.000000216382936014,0.000000841985705744707,0.28,13.9875027993984,"MCM3AP","old"
"2",2,0.632242132695,0.992105768120693,0.014,0.00792555629147995,"LSS","Not significant"
"3",4,0.445564127882,0.737438737329026,0.023,0.304572262246941,"POFUT2","Not significant"
"4",16,0.0000231438342752,0.0000729611609486517,0.147,9.52558330019963,"SETD4","old"
"5",28,1,1,0,0,"ARSA","Not significant"
"6",29,0.0000000883874604618,0.000000354635682884814,0.123,14.8521748198162,"ARSA","old"
"7",30,0.0137944728884,0.030886253510179,0.188,3.4774440642833,"NCAPH2","old"
"8",31,0.785498730566,1,0.184,0,"DENND6B","Not significant"
"9",39,0.0000959006969516,0.000279653282360648,0.275,8.18195999937723,"PLXNB2","old"
"10",40,0.0000110149472723,0.0000359988170026669,0.234,10.2320244810851,"TUBGCP6","old"
"11",41,0.000521790772094,0.00140222325424493,0.253,6.56969626321472,"TUBGCP6","old"
"12",42,1,1,0.005,0,"TUBGCP6","Not significant"
"13",43,0.27585749918,0.480421574291795,0.049,0.733091280767629,"TUBGCP6","Not significant"
"14",44,1,1,-0.002,0,"TUBGCP6","Not significant"
"15",45,0.0135009689789,0.0303187900946553,0.105,3.49598762353401,"TRABD","old"
"16",48,0.0000180999231638,0.0000577288564970418,0.053,9.75975339686447,"NAGA","Not significant"
"17",49,0.0850569076165,0.166944627569404,0.237,1.79009309298804,"PMM1","Not significant"
"18",51,0.608209811953,0.958693651466456,0.156,0.0421837009442093,"L3MBTL2","Not significant"
"19",54,0.853095047092,1,0.018,0,"SUN2","Not significant"
"20",55,0,0,0.264,Inf,"SUN2","old"
"21",56,0,0,0.154,Inf,"SUN2","old"
"22",57,0.000664920573771,0.00176078156265088,0.032,6.34199749881384,"DDX17","Not significant"
"23",59,0.863415708439,1,0.098,0,"ANKRD54","Not significant"
"24",60,1,1,0.001,0,"LGALS1","Not significant"
"25",61,0.000000000910570507884,0.00000000434360751521297,0.081,19.2545606094066,"CYTH4","Not significant"
"26",62,0.000000000000177524661638,0.00000000000107237153805741,-0.095,27.5611485293175,"NCF4","Not significant"
"27",65,0.0000108779709739,0.0000355748863826009,0.223,10.2438706077362,"SFI1","old"
"28",66,0,0,0.422,Inf,"SFI1","old"
"29",67,1,1,0.001,0,"RNF185","Not significant"
"30",72,0.760520857994,1,-0.046,0,"RNF215","Not significant"
"31",78,0.00000000701100466571,0.000000030776802739528,0.193,17.2965045885402,"EWSR1","old"
"32",79,1,1,0,0,"EWSR1","Not significant"
"33",80,0.00000000868667404674,0.0000000379287131506054,0.183,17.0875574087759,"EWSR1","old"
"34",81,0.561982925127,0.897085158096179,0.036,0.108604484867459,"EWSR1","Not significant"
"35",82,1,1,-0.003,0,"EWSR1","Not significant"
"36",83,0.0230902468053,0.049744555452579,-0.008,3.00085425950544,"EWSR1","Not significant"
"37",86,0.011358581924,0.0257142758066895,0.114,3.66070896244272,"HPS4","old"
"38",87,0.000180773359325,0.000510054577986693,0.231,7.58099282231149,"HPS4","old"
"39",88,1,1,0.001,0,"GGT1","Not significant"
"40",89,0.260490330163,0.457398611995891,0.008,0.782200031950113,"GGT1","Not significant"
"41",94,1,1,0.002,0,"SLC2A11","Not significant"
"42",95,1,1,0.011,0,"SLC2A11","Not significant"
"43",103,0.0000628340858194,0.000188733406762257,0.25,8.5751750848929,"YDJC","old"
"44",104,0.0107289153612,0.024367620006731,0.047,3.71450007689662,"YDJC","Not significant"
"45",105,0.0000000673642843729,0.000000274101020882755,0.107,15.1097691091544,"YDJC","old"
"46",106,0.00000000000473232564246,0.0000000000264956152256132,0.157,24.3540418598113,"PI4KAP2","old"
"47",119,0.000000045898859935,0.000000188639693642253,-0.054,15.4834270241925,"TMEM191A","Not significant"
"48",120,0.116253492282,0.221175090753211,0.171,1.50880062528968,"TMEM191A","Not significant"
"49",121,1,1,-0.008,0,"MED15","Not significant"
"50",132,1,1,0.003,0,"BID","Not significant"
"51",134,0,0,0.203,Inf,"SGSM3","old"
"52",135,0.0000000447724355368,0.000000184164703354142,0.216,15.5074353527999,"SGSM3","old"
"53",136,0,0,0.205,Inf,"SGSM3","old"
"54",137,0.000000693101087745,0.00000255685408799906,0.174,12.8767329270304,"SGSM3","old"
"55",138,1,1,0.005,0,"SGSM3","Not significant"
"56",139,0.00166506293572,0.00421122525662999,0.206,5.47000163880129,"KDM5D","old"
"57",141,1,1,0.019,0,"TXLNGY","Not significant"
"58",142,0.000000000000453415083257,0.00000000000266340586675785,0.273,26.6514154111125,"MZF1","old"
"59",143,0.159734852098,0.294853444019632,0.036,1.22127684602174,"CHMP2A","Not significant"
"60",148,0.000000159541694522,0.00000062879707277818,0.01,14.2794572510932,"RPL28","Not significant"
"61",149,0,0,0.044,Inf,"RPL28","Not significant"
"62",152,1,1,0.007,0,"NLRP2","Not significant"
"63",155,0.0958626330234,0.186361523484776,0.139,1.68006681711108,"LAIR1","Not significant"
"64",156,0,0,0.263,Inf,"RPS9","old"
"65",157,0.000000000000132782673745,0.000000000000812112757399195,0.183,27.8391372005976,"RPS9","old"
"66",158,1,1,0.001,0,"TSEN34","Not significant"
"67",160,0.2010095493,0.361507262122137,0.086,1.01747314872718,"PRPF31","Not significant"
"68",161,1,1,0.009,0,"ZNF160","Not significant"
"69",162,0.0173339510982,0.0381487090880871,0.07,3.26626335962007,"ZNF160","Not significant"
"70",164,4.1522341121e-14,0.000000000000262136532412086,0.251,28.9699109108068,"CHKB","old"
"71",165,0.0000000000249281706388,0.000000000133760249681798,0.148,22.7349720999537,"CHKB","old"
"72",177,0.0000278771748092,0.0000870428804271962,0.304,9.34910968226087,"MED25","old"
"73",183,1.11022302463e-15,7.882583474873e-15,0.051,32.4741206926314,"NOSIP","Not significant"
"74",185,1,1,0.003,0,"NOSIP","Not significant"
"75",186,0,0,0.037,Inf,"NOSIP","Not significant"
"76",187,0,0,0.15,Inf,"NOSIP","old"
"77",188,0.00000000000549471579347,0.0000000000305199690161106,0.104,24.2126399247123,"NOSIP","old"
"78",189,0,0,0.128,Inf,"FCGRT","old"
"79",190,0.0000178507147793,0.000057008207951042,0.013,9.77231530135552,"FCGRT","Not significant"
"80",191,0.00636863845009,0.0149711899073853,0.11,4.20162759757817,"PIH1D1","old"
"81",196,0.144834940686,0.270303380731701,0.051,1.30821031844647,"RUVBL2","Not significant"
"82",198,1,1,-0.004,0,"RPL18","Not significant"
"83",199,1,1,-0.003,0,"RPL18","Not significant"
"84",201,0.000000528382655518,0.00000197598979342189,0.213,13.1344411239243,"CYTH2","old"
"85",203,0,0,0.258,Inf,"CARD8","old"
"86",204,1,1,0.001,0,"CARD8","Not significant"
"87",206,1,1,0,0,"GLTSCR2","Not significant"
"88",207,1,1,0,0,"GLTSCR2","Not significant"
"89",208,0.476496026463,0.781504530847753,-0.005,0.24653433150753,"GLTSCR2","Not significant"
"90",211,0.375464528183,0.632313758531632,0.208,0.458369554654649,"STRN4","Not significant"
"91",213,1,1,0.002,0,"SYMPK","Not significant"
"92",215,0,0,-0.268,Inf,"DMPK","young"
"93",220,0,0,0.084,Inf,"ARHGEF1","Not significant"
"94",221,0.511563402619,0.829850698486914,0.071,0.186509475713149,"CD79A","Not significant"
"95",222,0.053107814799,0.108091061362817,0.116,2.22478124635145,"CD79A","Not significant"
"96",224,0.0000932560392291,0.000272103237750662,0.123,8.20932901312546,"BCKDHA","old"
"97",225,0,0,0.213,Inf,"EGLN2","old"
"98",227,1,1,-0.026,0,"C19orf54","Not significant"
"99",228,1,1,-0.003,0,"C19orf54","Not significant"
"100",229,1,1,-0.008,0,"C19orf54","Not significant"
"101",233,0.0000000000351138007559,0.000000000185769449139475,0.085,22.4065147318121,"PSMC4","Not significant"
"102",234,0.00000000210402173462,0.00000000973333567318544,0.059,18.4477091759445,"PSMC4","Not significant"
"103",237,0.0144677984336,0.032349495447835,0.007,3.43115685482347,"DYRK1B","Not significant"
"104",238,1,1,0.002,0,"RPS16","Not significant"
"105",239,1,1,0.002,0,"RPS16","Not significant"
"106",240,0.000000161020651368,0.000000633606563093841,0.012,14.2718376380815,"RPS16","Not significant"
"107",241,0,0,-0.002,Inf,"RPS16","Not significant"
"108",245,0,0,0.243,Inf,"GMFG","old"
"109",247,1,1,0.019,0,"RINL","Not significant"
"110",248,0.0000223936918867,0.0000706873044799892,-0.016,9.55724457006892,"RINL","Not significant"
"111",249,0.0000727402482495,0.000215841596713689,0.132,8.44096576785943,"RINL","old"
"112",250,0.0000000000013208323324,0.00000000000762162261063322,0.193,25.6000318278707,"CAPN12","old"
"113",251,0.048075365245,0.0986682925577105,0.052,2.31599163483651,"CAPN12","Not significant"
"114",252,0.185725546668,0.337363534715066,0.105,1.08659419202264,"MAP4K1","Not significant"
"115",254,0.00618288142163,0.0145554714486138,0.053,4.22978831147341,"YIF1B","Not significant"
"116",255,0.0000730585600495,0.000216654894480933,0.041,8.43720481838373,"YIF1B","Not significant"
"117",256,0.00169994180516,0.00429722131242458,0.035,5.44978667157686,"SPINT2","Not significant"
"118",261,0.556960865473,0.890228802594528,0.036,0.11627676772887,"POLR2I","Not significant"
"119",262,1,1,-0.006,0,"ALKBH6","Not significant"
"120",263,1,1,0.003,0,"ALKBH6","Not significant"
"121",264,0.000000746777268468,0.00000273632149455851,0.316,12.8088960597861,"ALKBH6","old"
"122",265,0,0,0.054,Inf,"TYROBP","Not significant"
"123",266,0.000992865781981,0.00257357114599202,0.178,5.96246079363789,"NFKBID","old"
"124",268,0.0000391054107433,0.000120407734526214,-0.031,9.02462678690192,"U2AF1L4","Not significant"
"125",269,1,1,-0.008,0,"U2AF1L4","Not significant"
"126",270,0.219861216475,0.392529190783901,0.277,0.935144373101139,"U2AF1L4","Not significant"
"127",271,0.0137478801768,0.0308100937722522,0.203,3.47991292281272,"U2AF1L4","old"
"128",272,0.00000464778309528,0.0000158231336926871,0.246,11.0540375310002,"U2AF1L4","old"
"129",273,1,1,0.017,0,"U2AF1L4","Not significant"
"130",274,0.0135038987521,0.0303187900946553,0.044,3.49598762353401,"U2AF1L4","Not significant"
"131",276,0.231728783943,0.411655833315139,0.057,0.887567634768107,"HAUS5","Not significant"
"132",277,0.00584966256705,0.0138108418872183,0.037,4.28230135127435,"TMEM147","Not significant"
"133",278,1,1,-0.01,0,"TMEM147","Not significant"
"134",279,0.000179284221868,0.00050623250889414,0.166,7.58851449047297,"TMEM147","old"
"135",285,0,0,0.51,Inf,"LSR","old"
"136",286,0,0,0.246,Inf,"LSR","old"
"137",293,0.0000640727909372,0.000191983243303574,0.27,8.55810246420568,"TRIM28","old"
"138",294,1,1,0.001,0,"TRIM28","Not significant"
"139",295,0.216840724518,0.387984919435238,0.213,0.946788807549175,"TRIM28","Not significant"
"140",296,1,1,-0.001,0,"ZNF506","Not significant"
"141",297,0.0436381042153,0.0900897903711566,0.188,2.40694843520398,"ATP13A1","Not significant"
"142",298,0.375635458723,0.632384231025422,0.146,0.458258109085122,"ATP13A1","Not significant"
"143",299,0.0000249551697504,0.0000783186269104482,0.258,9.45472509168263,"ATP13A1","old"
"144",301,0.00000179768870934,0.00000637717377773835,0.209,11.9627855402986,"ATP13A1","old"
"145",302,0.0273962724134,0.058404847064076,0.201,2.84035639491954,"GMIP","Not significant"
"146",303,0.326977887466,0.558919982796906,0.14,0.58174895954906,"TMEM161A","Not significant"
"147",304,1,1,-0.012,0,"TMEM161A","Not significant"
"148",306,0.000000145065934487,0.000000573590002463126,0.055,14.3713509772705,"SUGP2","Not significant"
"149",307,0.0445537482152,0.0917867167814402,0.074,2.3882876891953,"SUGP2","Not significant"
"150",308,1,1,0.002,0,"SUGP2","Not significant"
"151",313,0.171999218807,0.314060444627467,0.073,1.15816981278581,"C19orf60","Not significant"
"152",314,0.535731105426,0.861920093754343,0.032,0.148592711276086,"C19orf60","Not significant"
"153",315,0.122559993613,0.232271337992297,0.008,1.45984903040706,"C19orf60","Not significant"
"154",316,0.00000121622866389,0.00000438110604735082,0.136,12.3382093432281,"C19orf60","old"
"155",317,1,1,0.032,0,"UBA52","Not significant"
"156",318,1,1,0,0,"UBA52","Not significant"
"157",319,1,1,0.001,0,"ISYNA1","Not significant"
"158",326,0.0000068817508061,0.0000230757681034113,0.205,10.6767274908743,"ARRDC2","old"
"159",329,0.00778796952001,0.0180992707203648,0.17,4.01188363321464,"GTPBP3","old"
"160",332,0.0000850498514817,0.000249198099526823,0.19,8.29726239737691,"MYO9B","old"
"161",333,0.17092328246,0.312212215052774,-0.027,1.16407214593662,"MYO9B","Not significant"
"162",334,0.000678275205931,0.00179420638977104,0.048,6.32319247749718,"HSH2D","Not significant"
"163",335,0.00000000000140709666141,0.0000000000080908058031075,0.211,25.5402927849843,"HSH2D","old"
"164",340,0.603320415802,0.953440876456128,0.024,0.0476778627271694,"CYP4F12","Not significant"
"165",345,0.881820329987,1,0.146,0,"ILVBL","Not significant"
"166",346,0.141139312423,0.264110577372146,0.036,1.33138740984817,"ILVBL","Not significant"
"167",349,1,1,0.004,0,"CC2D1A","Not significant"
"168",350,0.033115915211,0.0697184652422385,0.086,2.66329007173614,"CCDC130","Not significant"
"169",351,1,1,0,0,"CCDC130","Not significant"
"170",353,0.039484019841,0.0819975469271128,0.131,2.50106594768838,"GCDH","Not significant"
"171",354,1,1,0.002,0,"GCDH","Not significant"
"172",357,1,1,0.002,0,"ECSIT","Not significant"
"173",358,0.149509685911,0.277652748778616,0.259,1.28138405118644,"ECSIT","Not significant"
"174",362,0.000000102627684906,0.000000409757969319066,0.15,14.7076991702887,"SLC44A2","old"
"175",363,0.00014737291226,0.000420244410455029,0.162,7.77467408628743,"SLC44A2","old"
"176",365,0.0204413156413,0.0444482935316151,0.147,3.11342870849899,"KRI1","old"
"177",366,0.0201097400327,0.0437467213233558,0.226,3.12933861016718,"KRI1","old"
"178",368,0.00878681177661,0.020209667086203,0.131,3.90159422042851,"KRI1","old"
"179",369,0.0193173469021,0.0421915659711939,0.069,3.16553493641706,"CDC37","Not significant"
"180",370,1,1,0,0,"CDC37","Not significant"
"181",371,1,1,0.001,0,"ICAM3","Not significant"
"182",372,1,1,0,0,"ICAM3","Not significant"
"183",373,0,0,0.137,Inf,"ICAM3","old"
"184",374,1,1,0.001,0,"ICAM3","Not significant"
"185",375,1,1,0,0,"ICAM3","Not significant"
"186",376,0,0,-0.074,Inf,"ICAM3","Not significant"
"187",377,1,1,0.003,0,"RAVER1","Not significant"
"188",378,0.383387970459,0.644549645600083,-0.012,0.43920342993402,"RAVER1","Not significant"
"189",381,0.0000442983765034,0.000135720917129554,0.089,8.90490986055889,"EIF3G","Not significant"
"190",382,0,0,0.081,Inf,"EIF3G","Not significant"
"191",383,0,0,0.031,Inf,"MYO1F","Not significant"
"192",384,0,0,0.113,Inf,"MYO1F","old"
"193",385,0,0,0.065,Inf,"MYO1F","Not significant"
"194",386,0.0172965806514,0.0380969304445762,0.177,3.26762156585423,"PRAM1","old"
"195",387,0.00000000134664157603,0.00000000632521292518789,0.102,18.8787221388381,"HNRNPM","old"
"196",388,1,1,0.004,0,"RPS28","Not significant"
"197",396,0.0298270640055,0.0632018973023116,0.116,2.76142095767374,"STXBP2","Not significant"
"198",397,0.472253037537,0.774804966809699,0.221,0.255143937028827,"STXBP2","Not significant"
"199",399,0.324676036898,0.555372871774896,0.182,0.588115549784011,"MCOLN1","Not significant"
"200",400,0.0000337888016018,0.000104700404204439,0.077,9.16440757949887,"ARHGEF18","Not significant"
"201",404,0.00000076654558212,0.00000280456072203576,-0.148,12.7842636365884,"SH2D3A","young"
"202",405,0.616459817578,0.970448793802899,0.018,0.0299966404617244,"SH2D3A","Not significant"
"203",406,0.223444492245,0.398345912484809,0.177,0.920434524323485,"DENND1C","Not significant"
"204",407,0.00771891780521,0.017955830165111,0.308,4.01984041649931,"DENND1C","old"
"205",408,0.0000000155767362342,0.0000000664146482257144,0.38,16.527348198985,"DENND1C","old"
"206",410,0.0937482893587,0.182540886155911,-0.012,1.70078109732038,"DUS3L","Not significant"
"207",411,0.0016557469387,0.00419199186185597,0.084,5.47457927331643,"DUS3L","Not significant"
"208",412,0.0000000109593634168,0.0000000473873975100646,0.154,16.8649095189116,"LONP1","old"
"209",415,0.000000218322685819,0.000000847814471138353,0.223,13.9806040091262,"SAFB","old"
"210",416,0.177771150493,0.323875368637117,0.169,1.12739650189251,"DPP9","Not significant"
"211",418,1,1,-0.015,0,"SIRT6","Not significant"
"212",419,0.112181824341,0.214177224258207,0.118,1.54095145594862,"SIRT6","Not significant"
"213",420,1,1,0.003,0,"SIRT6","Not significant"
"214",421,0.166848450785,0.306442360155517,0.08,1.18272559951121,"SIRT6","Not significant"
"215",423,1,1,0.001,0,"NCLN","Not significant"
"216",424,1,1,0.001,0,"AES","Not significant"
"217",425,1,1,-0.002,0,"THOP1","Not significant"
"218",426,0.503175085443,0.818955064314039,0.081,0.199726063161716,"THOP1","Not significant"
"219",428,1,1,-0.002,0,"GADD45B","Not significant"
"220",431,0,0,0.006,Inf,"OAZ1","Not significant"
"221",432,0.649751574118,1,0.165,0,"SF3A2","Not significant"
"222",433,1,1,0.001,0,"MKNK2","Not significant"
"223",434,0,0,0.142,Inf,"MKNK2","old"
"224",436,1,1,-0.008,0,"RPS15","Not significant"
"225",437,1,1,-0.003,0,"RPS15","Not significant"
"226",438,1,1,0.001,0,"RPS15","Not significant"
"227",439,0,0,-0.009,Inf,"RPS15","Not significant"
"228",440,0.000000000000143662859386,0.000000000000876468677623928,0.033,27.7628754269279,"RPS15","Not significant"
"229",444,0.350518652467,0.594595179513793,0.064,0.51987447555865,"NDUFS7","Not significant"
"230",445,0.471581257796,0.773962004000872,0.087,0.256232497035534,"NDUFS7","Not significant"
"231",446,0.0000000787555943793,0.000000317625870920888,-0.148,14.9623916533314,"MUM1","young"
"232",447,0.675227921142,1,0.16,0,"ATP5D","Not significant"
"233",448,1,1,0.011,0,"SBNO2","Not significant"
"234",450,1,1,0.002,0,"MED16","Not significant"
"235",451,0.000000672048444672,0.00000248480402297972,0.015,12.9053167655177,"MED16","Not significant"
"236",454,1,1,0.004,0,"PTBP1","Not significant"
"237",456,0,0,-0.272,Inf,"TCEA2","young"
"238",458,0,0,0.509,Inf,"TCEA2","old"
"239",459,0.0000000195771550082,0.0000000825374202970497,0.294,16.3100140670836,"UCKL1","old"
"240",460,0.0215067928579,0.0465584525898595,0.148,3.06704671086512,"UCKL1","old"
"241",461,1.11022302463e-16,8.36766553486518e-16,0.299,34.7169865509238,"LIME1","old"
"242",462,0.000000069850860096,0.000000283747399345194,0.163,15.0751814334961,"LIME1","old"
"243",463,0.0000000114726147471,0.0000000494321368918583,0.156,16.8226650798952,"LIME1","old"
"244",464,0.00000493160596204,0.0000167544643606338,0.243,10.9968458062127,"ARFRP1","old"
"245",468,0.304726123016,0.525467538421466,0.038,0.643466863320119,"RTEL1-TNFRSF6B","Not significant"
"246",474,1,1,-0.024,0,"SLC17A9","Not significant"
"247",475,0.0971816561703,0.188402427217372,0.036,1.66917503360348,"SLC17A9","Not significant"
"248",476,0.238968255084,0.423248547236629,0.178,0.859795690374951,"SLC17A9","Not significant"
"249",477,1,1,0.001,0,"GNAS","Not significant"
"250",478,0.00000591481060552,0.0000199152282862148,0.245,10.8240258783678,"NPEPL1","old"
"251",483,0,0,0.079,Inf,"RTFDC1","Not significant"
"252",484,0.0129721766977,0.0291918666247277,0.093,3.53386514875649,"CLPP","Not significant"
"253",485,1,1,0.12,0,"UBE2V1","Not significant"
"254",488,2.79776202206e-14,0.000000000000179871865434015,0.207,29.3465316562121,"SULF2","old"
"255",490,0.000000236471687454,0.000000912184879399328,0.177,13.9074231487771,"SLC35C2","old"
"256",491,1,1,0.001,0,"SLC35C2","Not significant"
"257",496,1,1,0.052,0,"CTSA","Not significant"
"258",497,1,1,0.002,0,"SNX21","Not significant"
"259",500,0.00239203320835,0.00592445434161105,0.175,5.12866669044474,"ADA","old"
"260",501,0,0,0.067,Inf,"SHKBP1","Not significant"
"261",502,0.000000000000245914399954,0.0000000000014673990808461,0.149,27.2475296150136,"SHKBP1","old"
"262",503,0.599168048716,0.947490080910163,0.071,0.053938810776751,"SNHG11","Not significant"
"263",504,1,1,0.061,0,"SNHG17","Not significant"
"264",507,1,1,0,0,"DSN1","Not significant"
"265",508,1,1,-0.011,0,"DSN1","Not significant"
"266",518,1,1,-0.006,0,"MAP1LC3A","Not significant"
"267",521,1,1,-0.007,0,"DDX27","Not significant"
"268",522,0,0,0.263,Inf,"DDX27","old"
"269",524,0.00147592244667,0.00376983527958099,-0.131,5.5807239708956,"KIZ","young"
"270",527,0.380522412346,0.639951698621028,-0.005,0.446362576381136,"SMOX","Not significant"
"271",532,1,1,0,0,"IDH3B","Not significant"
"272",534,0.00137182525975,0.00351678280874686,0.032,5.65020868208958,"IDH3B","Not significant"
"273",535,0.437559816061,0.72615363783294,0.015,0.319993664186772,"IDH3B","Not significant"
"274",536,0.142038655703,0.265489269091567,0.059,1.32618085685117,"IDH3B","Not significant"
"275",539,0.000202176700343,0.000566626804908671,0.319,7.47580966334117,"RBCK1","old"
"276",541,0.791242971875,1,0.241,0,"BCL3","Not significant"
"277",542,1,1,-0.037,0,"BCL3","Not significant"
"278",545,0.0428938817985,0.0886280585958884,0.266,2.42330678306512,"CYB5A","Not significant"
"279",546,0,0,0.162,Inf,"NARS","old"
"280",549,0.00000011327326277,0.00000045006140657764,0.248,14.6138818044303,"MBD1","old"
"281",550,0.00000000390552445939,0.0000000175372725266284,0.161,17.858937362286,"C19orf66","old"
"282",551,0.000000000104251052235,0.000000000537048344455284,0.182,21.3449329985533,"C19orf66","old"
"283",552,0.948591876282,1,0.074,0,"C19orf66","Not significant"
"284",553,1,1,-0.017,0,"C19orf66","Not significant"
"285",555,0.0622857499821,0.125261859262031,0.017,2.07734885877268,"RPRD1A","Not significant"
"286",556,1,1,0.002,0,"RPRD1A","Not significant"
"287",557,0.548528309232,0.880196589232744,0.045,0.127609999603856,"RIOK3","Not significant"
"288",562,0,0,0.285,Inf,"MPPE1","old"
"289",563,1,1,0.007,0,"MPPE1","Not significant"
"290",570,1,1,0.002,0,"ENOSF1","Not significant"
"291",572,0.00182842404974,0.00461011292829452,0.187,5.37950292589736,"THOC1","old"
"292",573,1,1,0,0,"THOC1","Not significant"
"293",574,0.0000000000209858797007,0.000000000112853814109472,0.231,22.9049278151903,"THOC1","old"
"294",576,0.0795029626573,0.156797509685231,0.047,1.85280005330145,"DUS1L","Not significant"
"295",577,0.000188682403592,0.000531238560458166,0.172,7.54029937121271,"DUS1L","old"
"296",578,0.123949957394,0.234814710469144,0.035,1.4489585419296,"DUS1L","Not significant"
"297",579,0.00000438904869249,0.0000150187199992708,0.147,11.1062131350153,"DUS1L","old"
"298",581,0.2623854151,0.459716346272452,0.098,0.777145618236881,"RFNG","Not significant"
"299",582,0.0000282411469079,0.0000880110551538181,0.226,9.33804812462851,"RFNG","old"
"300",583,1,1,-0.007,0,"RFNG","Not significant"
"301",584,0.0106080016321,0.024126555244038,0.284,3.72444216776082,"RFNG","old"
"302",585,0.492284690619,0.803633022106791,0.066,0.218612554169374,"DCXR","Not significant"
"303",586,1,1,-0.003,0,"DCXR","Not significant"
"304",587,1,1,0.007,0,"DCXR","Not significant"
"305",588,0.0565112464958,0.114447538893313,0.059,2.16763873658661,"DCXR","Not significant"
"306",589,1,1,0.001,0,"DCXR","Not significant"
"307",590,0.478276847675,0.78416274322618,0.141,0.243138699527973,"DCXR","Not significant"
"308",592,0.338837641741,0.577580239001099,0.21,0.548907904244488,"DCXR","Not significant"
"309",596,0.00341391785768,0.00830426195867643,0.197,4.79098640697279,"HGS","old"
"310",597,1,1,-0.002,0,"ARL16","Not significant"
"311",598,1,1,0.017,0,"ARL16","Not significant"
"312",599,0.0000000359288806484,0.000000148411118293855,0.125,15.723279587902,"ARL16","old"
"313",600,0.000000000000374478226206,0.00000000000220236354163649,0.337,26.8414899951439,"ARL16","old"
"314",601,1,1,0.002,0,"ARL16","Not significant"
"315",605,3.5527136788e-14,0.000000000000226329574934216,0.104,29.1167841617505,"ACTG1","old"
"316",606,1,1,0.006,0,"ACTG1","Not significant"
"317",607,0,0,0.269,Inf,"ACTG1","old"
"318",610,0.0965638725879,0.187353034379454,-0.008,1.67476055755946,"ENDOV","Not significant"
"319",611,0.00000000000197863947449,0.0000000000112582517834222,0.283,25.2099197642921,"RNF213","old"
"320",612,0,0,0.208,Inf,"RNF213","old"
"321",613,0.000000000000144106948596,0.000000000000876993715741371,0.233,27.7622765681954,"CANT1","old"
"322",617,0,0,0.044,Inf,"SEC14L1","Not significant"
"323",618,0,0,0.286,Inf,"METTL23","old"
"324",621,0.42031955734,0.700151482967922,0.144,0.356458563110863,"RHBDF2","Not significant"
"325",622,0.816068911126,1,0.091,0,"RHBDF2","Not significant"
"326",623,1,1,0.003,0,"RHBDF2","Not significant"
"327",624,1,1,-0.003,0,"RHBDF2","Not significant"
"328",627,0.000987278552442,0.0025604434242527,0.226,5.96757482289152,"TEN1-CDK3","old"
"329",628,1,1,0,0,"WBP2","Not significant"
"330",629,1,1,-0.002,0,"UNC13D","Not significant"
"331",630,1,1,0.007,0,"UNC13D","Not significant"
"332",631,1,1,0.008,0,"GALK1","Not significant"
"333",633,1,1,0.009,0,"SAP30BP","Not significant"
"334",636,0.790469469979,1,0.14,0,"LLGL2","Not significant"
"335",640,0.000209416509739,0.0005852432864868,0.214,7.44348292284777,"MIF4GD","old"
"336",641,1,1,-0.001,0,"MRPS7","Not significant"
"337",642,0.425496883595,0.708053407857305,0.26,0.345235753306779,"GGA3","Not significant"
"338",643,0.00694189697922,0.0162486160063062,0.255,4.11974754267616,"GGA3","old"
"339",644,0.134724702216,0.253073740857433,0.296,1.37407436688288,"GGA3","Not significant"
"340",645,0.0199054739902,0.043360123200529,0.241,3.13821508051417,"GGA3","old"
"341",646,0,0,0.372,Inf,"NUP85","old"
"342",650,0,0,0.101,Inf,"RAB37","old"
"343",651,1,1,0,0,"RAB37","Not significant"
"344",652,0.775838950422,1,0.011,0,"RAB37","Not significant"
"345",654,0,0,0.073,Inf,"CD300A","Not significant"
"346",655,1,1,-0.014,0,"RPL38","Not significant"
"347",659,0.00000000128665356147,0.00000000607255857190899,0.111,18.9194858096629,"AMZ2","old"
"348",666,6.38378239159e-14,0.000000000000398396814476426,0.106,28.5513278650243,"DCAF7","old"
"349",668,0,0,0.229,Inf,"H3F3B","old"
"350",671,0.000387542280005,0.00105359024958074,0.216,6.85555166196229,"CUEDC1","old"
"351",672,0.00000000228690499871,0.0000000105546985988108,0.201,18.3666947113536,"TMEM259","old"
"352",673,0.0000682665950921,0.00020367725295749,0.036,8.49897391029695,"TMEM259","Not significant"
"353",674,0.736560720574,1,0.033,0,"TMEM259","Not significant"
"354",675,0.000000000000108690834111,0.000000000000667263654523545,0.109,28.035591142956,"TMEM259","old"
"355",676,0.0000154389381207,0.0000497928623129093,0.107,9.90763891125598,"TMEM259","old"
"356",681,0.762367633071,1,0.053,0,"SPATA20","Not significant"
"357",682,1,1,0.001,0,"SPATA20","Not significant"
"358",684,1,1,0.001,0,"SPATA20","Not significant"
"359",687,1,1,0,0,"RPL13A","Not significant"
"360",688,1,1,0.001,0,"RPL13A","Not significant"
"361",689,0.0000128507568462,0.0000417756189711571,-0.137,10.0831976668085,"RPL13A","young"
"362",690,0.0000000000391721100002,0.000000000206570685566178,0.015,22.3003784591158,"RPL13A","Not significant"
"363",691,4.03010957939e-14,0.000000000000255414059889154,0.184,28.9958904023609,"RPL13A","old"
"364",692,0.0000192639064636,0.0000612022553600366,-0.046,9.70132651683684,"RPL13A","Not significant"
