"","ID","PValue","FDR","deltaPSI","logFDR","geneSymbol","status"
"1",0,0.0769495188553,0.31968589253037,-0.048,1.14041635110183,"LSS","Not significant"
"2",5,1,1,0.001,0,"ITGB2","Not significant"
"3",6,1,1,0.001,0,"ITGB2","Not significant"
"4",7,0.0000000000016908696665,0.0000000000245656455436927,0.026,24.4296721716509,"ITGB2","Not significant"
"5",8,0.179463339859,0.669204334140056,-0.021,0.401665833291433,"ITGB2","Not significant"
"6",11,1,1,0,0,"RRP1","Not significant"
"7",21,0.0000700245092503,0.000507444013461506,0.109,7.58612417143629,"PAXBP1","old"
"8",33,1,1,0,0,"CHKB-CPT1B","Not significant"
"9",34,1,1,0.004,0,"DENND6B","Not significant"
"10",36,0.339672868711,1,-0.076,0,"PLXNB2","Not significant"
"11",39,1,1,0,0,"TUBGCP6","Not significant"
"12",40,1,1,0,0,"TUBGCP6","Not significant"
"13",41,0.491621002522,1,0.018,0,"TUBGCP6","Not significant"
"14",42,1,1,-0.003,0,"TUBGCP6","Not significant"
"15",43,1,1,-0.003,0,"TUBGCP6","Not significant"
"16",48,1,1,0,0,"NAGA","Not significant"
"17",49,0.00595851710547,0.0315637507716556,0.218,3.45574594432285,"POLR3H","old"
"18",50,1,1,-0.002,0,"L3MBTL2","Not significant"
"19",52,1,1,0,0,"SUN2","Not significant"
"20",53,4.4408920985e-16,7.98558006868825e-15,0.245,32.4611389710872,"SUN2","old"
"21",55,0.137509751246,0.529634332218465,-0.027,0.635568449764002,"MICALL1","Not significant"
"22",57,1,1,0.001,0,"ANKRD54","Not significant"
"23",58,0.0000631748605613,0.00046163270202076,0.281,7.68074100034745,"GGA1","old"
"24",59,1,1,0,0,"NCF4","Not significant"
"25",60,1,1,0.002,0,"SFI1","Not significant"
"26",65,1,1,-0.008,0,"TCN2","Not significant"
"27",66,1,1,-0.007,0,"RNF215","Not significant"
"28",68,1,1,0,0,"GATSL3","Not significant"
"29",69,1,1,0,0,"ASCC2","Not significant"
"30",75,1,1,0,0,"EWSR1","Not significant"
"31",76,1,1,0.002,0,"EWSR1","Not significant"
"32",77,1,1,0,0,"EWSR1","Not significant"
"33",78,0.000424459871293,0.00269577173576512,0.015,5.9160707572595,"EWSR1","Not significant"
"34",79,1,1,-0.006,0,"EWSR1","Not significant"
"35",80,1,1,0,0,"HSCB","Not significant"
"36",90,1,1,0,0,"SNRPD3","Not significant"
"37",91,1,1,-0.002,0,"SNRPD3","Not significant"
"38",92,0.0358845048196,0.164413272273992,0.048,1.80537206802505,"CABIN1","Not significant"
"39",93,1,1,0,0,"CABIN1","Not significant"
"40",95,1,1,0,0,"GUSBP11","Not significant"
"41",96,1,1,0.021,0,"GUSBP11","Not significant"
"42",97,1,1,-0.003,0,"GUSBP11","Not significant"
"43",98,1,1,0,0,"GUSBP11","Not significant"
"44",100,0.00000910431887935,0.0000753852756029397,0.075,9.49289858580137,"YDJC","Not significant"
"45",106,0.0000518554258312,0.00038355558621789,-0.064,7.86602600315482,"TMEM191A","Not significant"
"46",113,0.0000000139045039926,0.000000154293473672532,0.025,15.6844093748261,"KDM5D","Not significant"
"47",115,1,1,-0.002,0,"UTY","Not significant"
"48",116,1,1,0.002,0,"UTY","Not significant"
"49",118,1,1,0.002,0,"MZF1","Not significant"
"50",119,0.0114705986838,0.057066228451905,-0.017,2.86354278296908,"MZF1","Not significant"
"51",130,1,1,0.001,0,"RPL28","Not significant"
"52",137,0.000000000211173079023,0.00000000270537184928607,0.229,19.7280264667072,"RDH13","old"
"53",142,1,1,0,0,"LILRA1","Not significant"
"54",144,1,1,-0.001,0,"LAIR1","Not significant"
"55",145,0.000000215464982078,0.00000215104672743421,0.105,13.0495559843283,"LAIR1","old"
"56",147,1,1,0.016,0,"LAIR1","Not significant"
"57",149,0,0,-0.039,Inf,"LAIR1","Not significant"
"58",152,1,1,0.005,0,"PRPF31","Not significant"
"59",153,1,1,-0.013,0,"VSTM1","Not significant"
"60",154,0.967698441013,1,-0.014,0,"ZNF160","Not significant"
"61",155,1,1,0,0,"CHKB","Not significant"
"62",160,0.00992960366461,0.0499663937025136,-0.101,2.99640462548163,"WDR4","young"
"63",175,0.744437629957,1,0.048,0,"NOSIP","Not significant"
"64",176,1,1,-0.001,0,"FCGRT","Not significant"
"65",177,1,1,0,0,"FCGRT","Not significant"
"66",178,0.00121331729076,0.00715761287138063,0.078,4.93957875145087,"PIH1D1","Not significant"
"67",182,0.54694237596,1,-0.05,0,"SNRNP70","Not significant"
"68",183,1,1,-0.005,0,"SNRNP70","Not significant"
"69",184,1,1,0.007,0,"SNRNP70","Not significant"
"70",187,1,1,0,0,"RPL18","Not significant"
"71",189,1,1,0,0,"EMP3","Not significant"
"72",190,1,1,0,0,"EMP3","Not significant"
"73",191,1,1,0.013,0,"EMP3","Not significant"
"74",192,3.33066907388e-16,6.02548314274655e-15,0.118,32.7427787290815,"CARD8","old"
"75",193,0.546829727866,1,0.08,0,"LIG1","Not significant"
"76",195,1,1,-0.001,0,"GLTSCR2","Not significant"
"77",197,1,1,0,0,"GLTSCR2","Not significant"
"78",201,1,1,0.001,0,"SYMPK","Not significant"
"79",202,1,1,0,0,"SYMPK","Not significant"
"80",203,0.0598777209724,0.257357807203188,-0.036,1.35728791643586,"DMPK","Not significant"
"81",204,1,1,0,0,"VASP","Not significant"
"82",205,1,1,-0.024,0,"KLC3","Not significant"
"83",206,0.0814268416991,0.335470663470265,0.057,1.09222076761487,"TRAPPC6A","Not significant"
"84",214,1,1,-0.001,0,"DEDD2","Not significant"
"85",215,1,1,0,0,"DEDD2","Not significant"
"86",216,0.468142260759,1,0.033,0,"CD79A","Not significant"
"87",217,1,1,-0.002,0,"AC006129.2","Not significant"
"88",218,0.00041523864118,0.00264045553319185,-0.038,5.93680382625757,"AC006129.2","Not significant"
"89",222,1,1,0.002,0,"EGLN2","Not significant"
"90",223,1,1,0.001,0,"SNRPA","Not significant"
"91",224,1,1,-0.003,0,"C19orf54","Not significant"
"92",225,1,1,-0.009,0,"C19orf54","Not significant"
"93",226,1,1,-0.014,0,"C19orf54","Not significant"
"94",228,1,1,-0.031,0,"C19orf54","Not significant"
"95",229,1,1,-0.008,0,"C19orf54","Not significant"
"96",230,1,1,-0.009,0,"C19orf54","Not significant"
"97",233,1,1,0,0,"PSMC4","Not significant"
"98",235,0.0000165833507423,0.000132533606334044,0.049,8.92867431198757,"FBL","Not significant"
"99",239,1,1,0.001,0,"RPS16","Not significant"
"100",240,1,1,0,0,"RPS16","Not significant"
"101",241,1,1,0,0,"RPS16","Not significant"
"102",242,0,0,0.001,Inf,"RPS16","Not significant"
"103",243,3.33066907388e-16,6.02548314274655e-15,0.007,32.7427787290815,"GMFG","Not significant"
"104",246,1,1,-0.003,0,"PAK4","Not significant"
"105",247,1,1,-0.004,0,"RINL","Not significant"
"106",248,1,1,-0.04,0,"RINL","Not significant"
"107",253,0,0,0.037,Inf,"EIF3K","Not significant"
"108",254,1,1,-0.001,0,"YIF1B","Not significant"
"109",255,1,1,0,0,"SPINT2","Not significant"
"110",265,1,1,0.007,0,"ALKBH6","Not significant"
"111",269,1,1,0,0,"TYROBP","Not significant"
"112",270,1,1,-0.002,0,"TYROBP","Not significant"
"113",271,0.00000524963799731,0.0000445175267669612,-0.131,10.0196275864028,"TYROBP","young"
"114",272,0.0000243193570487,0.000190283829070431,0.021,8.56699376325586,"TYROBP","Not significant"
"115",273,0.00269552110709,0.0150114375087008,0.216,4.19894286785575,"U2AF1L4","old"
"116",275,1,1,-0.011,0,"TMEM147","Not significant"
"117",283,1,1,0.01,0,"PDCD2L","Not significant"
"118",284,1,1,0,0,"CLASRP","Not significant"
"119",285,0.0297661416972,0.138290946250805,0.009,1.97839550701828,"CLASRP","Not significant"
"120",286,0.111929051835,0.442234572769656,-0.11,0.815914830056269,"CLASRP","Not significant"
"121",292,0.0929270733247,0.377012980960359,0.02,0.975475659871308,"ZNF101","Not significant"
"122",293,1,1,0,0,"ATP13A1","Not significant"
"123",294,1,1,0,0,"ATP13A1","Not significant"
"124",295,0.174778895315,0.65542085743125,0.012,0.422477719251793,"GMIP","Not significant"
"125",297,0.0000000000174852354817,0.000000000242196881266239,0.408,22.1412701615802,"BORCS8","old"
"126",300,1,1,0,0,"TMEM161A","Not significant"
"127",301,1,1,0.001,0,"SUGP2","Not significant"
"128",303,0.000197295972538,0.00133091181474786,0.259,6.62189099664926,"UPF1","old"
"129",304,1,1,0,0,"C19orf60","Not significant"
"130",306,1,1,0.003,0,"ISYNA1","Not significant"
"131",308,0.000815646169659,0.00495866357725482,0.256,5.30661901462039,"FCHO1","old"
"132",310,1,1,-0.01,0,"FCHO1","Not significant"
"133",311,1,1,-0.01,0,"FCHO1","Not significant"
"134",312,1,1,0.001,0,"FCHO1","Not significant"
"135",313,1,1,0,0,"FCHO1","Not significant"
"136",314,1,1,0,0,"FCHO1","Not significant"
"137",317,1,1,0.001,0,"GTPBP3","Not significant"
"138",324,1,1,-0.003,0,"SMIM7","Not significant"
"139",325,1,1,-0.001,0,"CTC-429P9.4","Not significant"
"140",326,1,1,-0.001,0,"CTC-429P9.4","Not significant"
"141",330,0,0,-0.015,Inf,"EPS15L1","Not significant"
"142",331,1,1,-0.005,0,"HSH2D","Not significant"
"143",332,1,1,0.007,0,"HSH2D","Not significant"
"144",333,1,1,0,0,"HSH2D","Not significant"
"145",334,1,1,0,0,"SSBP4","Not significant"
"146",335,0.637888092476,1,0.09,0,"SSBP4","Not significant"
"147",339,1,1,0.006,0,"ILVBL","Not significant"
"148",340,1,1,0,0,"ILVBL","Not significant"
"149",346,1,1,0,0,"GCDH","Not significant"
"150",348,1,1,-0.002,0,"GCDH","Not significant"
"151",351,1,1,0.008,0,"ECSIT","Not significant"
"152",353,0.34028848416,1,0.157,0,"PLPPR2","Not significant"
"153",360,1,1,0,0,"SLC44A2","Not significant"
"154",361,1,1,0.011,0,"SLC44A2","Not significant"
"155",362,1,1,0,0,"KRI1","Not significant"
"156",363,0.125928940718,0.491048841336682,0.002,0.711211682943948,"CDC37","Not significant"
"157",364,1,1,0,0,"CDC37","Not significant"
"158",365,1,1,0,0,"CDC37","Not significant"
"159",366,1,1,0,0,"ICAM3","Not significant"
"160",367,1,1,-0.001,0,"ICAM3","Not significant"
"161",368,0,0,0.013,Inf,"ICAM3","Not significant"
"162",369,1,1,-0.011,0,"ICAM3","Not significant"
"163",371,1,1,-0.001,0,"EIF3G","Not significant"
"164",374,0.00000308854887632,0.0000269593697547759,0.025,10.5211796492418,"FBXL12","Not significant"
"165",379,0.0872116927862,0.355880933652504,-0.001,1.03315906010529,"ZNF558","Not significant"
"166",380,1,1,0,0,"MYO1F","Not significant"
"167",381,0.00000200136529016,0.0000179190221164048,0.007,10.9296477213035,"MYO1F","Not significant"
"168",382,0,0,-0.282,Inf,"MYO1F","young"
"169",383,1,1,0,0,"MYO1F","Not significant"
"170",384,1,1,0,0,"MYO1F","Not significant"
"171",388,0.000000417543632003,0.00000403355256158238,0.026,12.4208630413955,"MYO1F","Not significant"
"172",389,0.000000198813335794,0.00000200154403826337,0.024,13.1215916561261,"MYO1F","Not significant"
"173",390,1,1,0,0,"HNRNPM","Not significant"
"174",391,1,1,0,0,"HNRNPM","Not significant"
"175",392,1,1,0,0,"CERS4","Not significant"
"176",396,0.369119400231,1,0.004,0,"STXBP2","Not significant"
"177",397,1,1,0.001,0,"SH2D3A","Not significant"
"178",400,1,1,-0.005,0,"DENND1C","Not significant"
"179",401,0,0,-0.034,Inf,"KHSRP","Not significant"
"180",402,1,1,0.001,0,"RANBP3","Not significant"
"181",403,0.164417085642,0.621246836254899,0.043,0.476026794131712,"RANBP3","Not significant"
"182",406,0.495813502513,1,0.028,0,"CAPS","Not significant"
"183",407,0.000000000116387344207,0.00000000151710140811308,-0.023,20.3064642910139,"DUS3L","Not significant"
"184",408,1,1,0,0,"DUS3L","Not significant"
"185",409,1,1,0,0,"LONP1","Not significant"
"186",410,1,1,-0.003,0,"LONP1","Not significant"
"187",415,0.513437735158,1,0.068,0,"TMIGD2","Not significant"
"188",416,1,1,0.001,0,"SIRT6","Not significant"
"189",417,1,1,-0.002,0,"THOP1","Not significant"
"190",418,1,1,-0.01,0,"GADD45B","Not significant"
"191",419,1,1,0.001,0,"MKNK2","Not significant"
"192",421,3.51940698806e-14,0.000000000000570947274965168,0.295,28.1914795275826,"C19orf25","old"
"193",422,1,1,0,0,"NDUFS7","Not significant"
"194",423,1,1,0,0,"NDUFS7","Not significant"
"195",424,1,1,0,0,"NDUFS7","Not significant"
"196",427,1,1,-0.004,0,"POLR2E","Not significant"
"197",431,0.0563650791972,0.243311296317631,-0.057,1.41341360068712,"MED16","Not significant"
"198",433,1,1,0,0,"UCKL1","Not significant"
"199",434,1,1,0.004,0,"LIME1","Not significant"
"200",435,0.000000206163483285,0.00000207204712998561,0.047,13.0869734876937,"RP4-583P15.15","Not significant"
"201",436,1,1,0.001,0,"RP4-583P15.15","Not significant"
"202",437,1,1,-0.022,0,"RTEL1-TNFRSF6B","Not significant"
"203",438,1,1,-0.003,0,"RTEL1-TNFRSF6B","Not significant"
"204",439,0.000857000803213,0.00518368266989018,0.113,5.26223953517573,"RTEL1-TNFRSF6B","old"
"205",444,0.866030384549,1,0.086,0,"SLC17A9","Not significant"
"206",449,0.000000354317669427,0.00000343389040012856,0.01,12.5818167120937,"GNAS","Not significant"
"207",450,0.0299590536991,0.139078966239212,-0.052,1.97271340472017,"NPEPL1","Not significant"
"208",451,1,1,0,0,"NPEPL1","Not significant"
"209",453,1,1,0,0,"PPP4R1L","Not significant"
"210",463,1,1,0,0,"CLPP","Not significant"
"211",464,1,1,0,0,"CLPP","Not significant"
"212",472,0.0000164458616621,0.000131636047068647,0.068,8.93546966268512,"NCOA3","Not significant"
"213",474,1,1,0,0,"SLC35C2","Not significant"
"214",475,1,1,0,0,"CTSA","Not significant"
"215",478,1,1,0.001,0,"OLFM2","Not significant"
"216",480,1,1,0,0,"SHKBP1","Not significant"
"217",481,0.00687126089855,0.0358892629609304,0.091,3.32731711009004,"SHKBP1","Not significant"
"218",482,0.0000913974079325,0.000653281715750609,0.118,7.33350210403317,"SHKBP1","old"
"219",483,1,1,-0.003,0,"SHKBP1","Not significant"
"220",490,4.99600361081e-15,8.37812965071228e-14,0.418,30.1105666043728,"SNHG17","old"
"221",493,1,1,0.005,0,"DSN1","Not significant"
"222",505,0.0220713903357,0.104493418163465,0.011,2.25863119364253,"BCL2L1","Not significant"
"223",506,0,0,0.252,Inf,"HM13","old"
"224",507,1,1,-0.01,0,"HM13","Not significant"
"225",508,1,1,0,0,"HM13","Not significant"
"226",512,0,0,0.07,Inf,"KIZ","Not significant"
"227",513,1,1,0.002,0,"KIZ","Not significant"
"228",516,0.865572980941,1,0.031,0,"SEC23B","Not significant"
"229",526,0,0,-0.097,Inf,"PANK2","Not significant"
"230",530,1,1,0,0,"IDH3B","Not significant"
"231",531,1,1,0,0,"IDH3B","Not significant"
"232",532,1,1,0,0,"IDH3B","Not significant"
"233",533,1,1,0.012,0,"IDH3B","Not significant"
"234",534,1,1,-0.003,0,"IDH3B","Not significant"
"235",535,1,1,0.015,0,"RBCK1","Not significant"
"236",539,0.0323900321938,0.149550264653508,0.193,1.90012272424203,"BCL3","Not significant"
"237",540,1,1,-0.01,0,"ADNP2","Not significant"
"238",543,1,1,0.001,0,"CYB5A","Not significant"
"239",547,1,1,-0.004,0,"SEC11C","Not significant"
"240",554,1,1,0,0,"MBD1","Not significant"
"241",557,0.876484590976,1,0.081,0,"SMARCB1","Not significant"
"242",571,1,1,-0.001,0,"UQCC1","Not significant"
"243",577,0,0,0.03,Inf,"RIOK3","Not significant"
"244",578,1,1,0,0,"RIOK3","Not significant"
"245",580,1,1,0,0,"PIGT","Not significant"
"246",581,0.132261452321,0.512727837893747,-0.014,0.668010105013973,"PIGT","Not significant"
"247",589,1,1,-0.001,0,"CEP192","Not significant"
"248",590,0.000000147903425507,0.00000151195796280272,0.129,13.4021050829726,"IMPA2","old"
"249",591,1,1,0,0,"MPPE1","Not significant"
"250",592,1,1,0,0,"MPPE1","Not significant"
"251",593,1,1,0.001,0,"MPPE1","Not significant"
"252",594,1,1,0.001,0,"MPPE1","Not significant"
"253",595,1,1,-0.001,0,"MPPE1","Not significant"
"254",596,1,1,0,0,"MPPE1","Not significant"
"255",597,1,1,0,0,"MPPE1","Not significant"
"256",598,0.0211137561896,0.100517643103598,0.048,2.29742201362105,"ANKRD12","Not significant"
"257",601,0.659605324309,1,-0.007,0,"LINC00667","Not significant"
"258",602,1,1,0,0,"THOC1","Not significant"
"259",603,1,1,0.002,0,"B3GNTL1","Not significant"
"260",605,0.000940134130691,0.00565216592167701,0.028,5.17571645831385,"DUS1L","Not significant"
"261",606,0.0927876647324,0.376831536362196,0.189,0.975957044553422,"RFNG","Not significant"
"262",608,1,1,0,0,"DCXR","Not significant"
"263",611,1,1,0,0,"HGS","Not significant"
"264",612,1,1,0,0,"ARL16","Not significant"
"265",613,0.0486804593161,0.214639839082066,-0.024,1.53879382257589,"ARL16","Not significant"
"266",615,0.198196842133,0.727696892702343,0.117,0.317870673663851,"FAAP100","Not significant"
"267",616,0,0,0.268,Inf,"ACTG1","old"
"268",617,1,1,0,0,"RNF213","Not significant"
"269",619,0.0000848846835553,0.000609821372834105,0.133,7.40234447509991,"ENGASE","old"
"270",620,1,1,0.001,0,"USP36","Not significant"
"271",624,0,0,0.15,Inf,"METTL23","old"
"272",629,1,1,0,0,"UNC13D","Not significant"
"273",631,1,1,0.02,0,"SLC25A19","Not significant"
"274",632,0.0985106596713,0.395234299890901,-0.024,0.928276525652649,"SLC25A19","Not significant"
"275",634,1,1,-0.002,0,"GGA3","Not significant"
"276",635,1,1,0,0,"GGA3","Not significant"
"277",639,1,1,0.009,0,"FDXR","Not significant"
"278",645,1,1,-0.01,0,"MAP2K6","Not significant"
"279",649,1,1,-0.008,0,"AMZ2","Not significant"
"280",656,0.396430688625,1,0.08,0,"MAP3K3","Not significant"
"281",662,1,1,0.001,0,"DHX40","Not significant"
"282",664,1,1,0,0,"H3F3B","Not significant"
"283",665,1,1,0.011,0,"RAD51C","Not significant"
"284",669,1,1,0,0,"TMEM259","Not significant"
"285",671,1,1,0,0,"ABCC3","Not significant"
"286",678,1,1,0,0,"SPATA20","Not significant"
"287",683,1,1,0.001,0,"RPL13A","Not significant"
"288",684,0.335355580071,1,0.002,0,"RPL13A","Not significant"
"289",685,0.000000213222669743,0.00000213580425900287,-0.155,13.056667280109,"RPL13A","young"
"290",686,0.00413440663641,0.0223978290556876,0.009,3.79879124197472,"RPL13A","Not significant"
"291",687,1,1,-0.012,0,"RPL13A","Not significant"
"292",688,1,1,0,0,"RPL13A","Not significant"
"293",689,1,1,0.004,0,"RPL13A","Not significant"
"294",691,1,1,0,0,"CALCOCO2","Not significant"
"295",693,1,1,-0.017,0,"PCYT2","Not significant"
"296",694,1,1,0,0,"PCYT2","Not significant"
"297",695,0.0364725315534,0.166596031655546,0.053,1.79218336912765,"SNX11","Not significant"
"298",696,1,1,0.002,0,"SNX11","Not significant"
"299",697,1,1,0.001,0,"NFE2L1","Not significant"
"300",699,1,1,0,0,"SCRN2","Not significant"
"301",700,1,1,0.008,0,"NPEPPS","Not significant"
"302",701,1,1,-0.001,0,"NPEPPS","Not significant"
"303",702,1,1,0.009,0,"NPEPPS","Not significant"
"304",703,1,1,0,0,"NPEPPS","Not significant"
"305",712,1,1,-0.04,0,"GRN","Not significant"
"306",713,1,1,0,0,"GRN","Not significant"
"307",715,1,1,0.003,0,"TMEM101","Not significant"
"308",719,0.0633567411337,0.27075142775103,0.09,1.30655411979627,"BISPR","Not significant"
"309",720,0.215286465301,0.779417948967235,-0.012,0.249207857131464,"IFI35","Not significant"
"310",721,1,1,0.015,0,"AOC2","Not significant"
"311",722,1,1,-0.004,0,"PSME3","Not significant"
"312",723,1,1,0,0,"PSME3","Not significant"
"313",724,1,1,0.001,0,"BECN1","Not significant"
"314",725,1,1,0.001,0,"BECN1","Not significant"
"315",726,1,1,0.006,0,"BECN1","Not significant"
"316",728,0.721892483615,1,0.031,0,"BECN1","Not significant"
"317",733,1,1,0,0,"EZH1","Not significant"
"318",734,1,1,-0.016,0,"EZH1","Not significant"
"319",735,0.00811843104289,0.0417100114682042,-0.017,3.17701409582237,"EZH1","Not significant"
"320",741,0,0,-0.369,Inf,"MLX","young"
"321",742,1,1,-0.002,0,"KAT2A","Not significant"
"322",743,0.0393230788344,0.178523787559976,0.134,1.72303342299993,"KAT2A","Not significant"
"323",744,1,1,-0.005,0,"DHX58","Not significant"
"324",748,1,1,0,0,"TOP3B","Not significant"
"325",750,1,1,-0.005,0,"WIPF2","Not significant"
"326",751,1,1,0,0,"WIPF2","Not significant"
"327",752,1,1,-0.001,0,"MSL1","Not significant"
"328",754,1,1,0,0,"GSDMB","Not significant"
"329",760,0.0691157465618,0.291195955296671,0.099,1.23375885253399,"CWC25","Not significant"
"330",763,1,1,0,0,"DDX52","Not significant"
"331",775,0.248512843119,0.883108138940732,-0.014,0.12430761822018,"TAF15","Not significant"
"332",777,1,1,0.002,0,"SLFN13","Not significant"
"333",783,1,1,-0.01,0,"AC005562.1","Not significant"
"334",784,1,1,-0.037,0,"ADARB1","Not significant"
"335",792,0.855340566933,1,0.043,0,"TP53I13","Not significant"
"336",793,1,1,-0.005,0,"MYO18A","Not significant"
"337",795,1,1,0.001,0,"PHF12","Not significant"
"338",797,1,1,-0.001,0,"TRAF4","Not significant"
"339",798,1,1,-0.002,0,"TRAF4","Not significant"
"340",801,0.0454583516808,0.202829865122852,0.027,1.59538775418799,"RAB34","Not significant"
"341",802,1,1,0.004,0,"KIAA0100","Not significant"
"342",807,1,1,0.009,0,"FXYD7","Not significant"
"343",808,0,0,-0.024,Inf,"FXYD7","Not significant"
"344",809,1,1,0,0,"RALY","Not significant"
"345",810,1,1,0,0,"RALY","Not significant"
"346",813,1,1,-0.005,0,"TVP23B","Not significant"
"347",818,1,1,0.001,0,"TTI1","Not significant"
"348",822,1,1,-0.002,0,"FLII","Not significant"
"349",823,1,1,0.001,0,"FLII","Not significant"
"350",824,1,1,0,0,"FLII","Not significant"
"351",825,1,1,-0.004,0,"LLGL1","Not significant"
"352",826,0.0000000000491044982454,0.000000000658772706797838,0.038,21.1406425471447,"DRG2","Not significant"
"353",831,1,1,0.006,0,"DRG2","Not significant"
"354",835,0.875050292179,1,0.118,0,"SREBF1","Not significant"
"355",836,1,1,0.006,0,"SREBF1","Not significant"
"356",837,1,1,-0.004,0,"COPS3","Not significant"
"357",845,1,1,-0.013,0,"TVP23C","Not significant"
"358",846,0.0355504967363,0.1630080380305,-0.027,1.81395576632067,"PGAP3","Not significant"
"359",847,1,1,0.001,0,"PGAP3","Not significant"
"360",850,1,1,-0.015,0,"PIK3R6","Not significant"
"361",851,0.00000000000166999747364,0.0000000000243762467423736,-0.006,24.4374119519476,"PIK3R6","Not significant"
"362",852,1,1,0,0,"CTC1","Not significant"
"363",853,1,1,-0.03,0,"AURKB","Not significant"
"364",855,0,0,0.064,Inf,"U2AF2","Not significant"
"365",856,1,1,-0.008,0,"CNTROB","Not significant"
"366",861,0.000617163202385,0.00383000448881336,-0.008,5.56488930377634,"CHD3","Not significant"
"367",862,1,1,-0.017,0,"CHD3","Not significant"
"368",863,0.00684031143034,0.0357588960062433,-0.037,3.33095620146202,"CHD3","Not significant"
"369",864,0.61725292534,1,0.086,0,"NAA38","Not significant"
"370",866,1,1,0.001,0,"QTRT1","Not significant"
"371",867,1,1,0,0,"QTRT1","Not significant"
"372",868,0.000508001328994,0.00319238729904651,0.088,5.74698627246723,"TMEM256-PLSCR3","Not significant"
"373",869,0.0000707701634419,0.000510880139961479,0.052,7.57937555503629,"TMEM256-PLSCR3","Not significant"
"374",870,0.189876712826,0.703170124657309,-0.025,0.352156418358231,"NEURL4","Not significant"
"375",871,1,1,-0.013,0,"NEURL4","Not significant"
"376",872,1,1,0.003,0,"GPS2","Not significant"
"377",873,1,1,0,0,"GPS2","Not significant"
"378",876,0.345715457937,1,-0.035,0,"DVL2","Not significant"
"379",881,1,1,0.001,0,"RNASEK-C17orf49","Not significant"
"380",882,1,1,0.002,0,"RNASEK-C17orf49","Not significant"
"381",883,0.549538461232,1,0.091,0,"RNASEK","Not significant"
"382",887,0,0,-0.419,Inf,"NLRP1","young"
"383",888,1,1,-0.001,0,"RPAIN","Not significant"
"384",889,1,1,0.007,0,"ZNF232","Not significant"
"385",891,0.0000704927594112,0.000510111240830138,-0.005,7.58088173675567,"MINK1","Not significant"
"386",893,0.0113940643239,0.0568275388585489,-0.061,2.86773423169255,"PLD2","Not significant"
"387",899,1,1,0,0,"MAN2B1","Not significant"
"388",900,1,1,0,0,"PAFAH1B1","Not significant"
"389",901,0.0098694762339,0.0497641664834316,-0.029,3.00046010247629,"DPH1","Not significant"
"390",905,2.39808173319e-14,0.000000000000393311756789679,0.321,28.5641738232432,"VRK3","old"
"391",906,1,1,0.007,0,"MIR22HG","Not significant"
"392",908,1,1,0,0,"YWHAE","Not significant"
"393",909,1,1,-0.001,0,"YWHAE","Not significant"
"394",912,1,1,-0.003,0,"VPS53","Not significant"
"395",916,0.00000000392547050421,0.0000000456823760431456,0.161,16.9015532579964,"ZNF276","old"
"396",917,1,1,-0.015,0,"CDK10","Not significant"
"397",918,1,1,0.003,0,"CDK10","Not significant"
"398",919,1,1,0.007,0,"CDK10","Not significant"
"399",920,1,1,0.002,0,"CDT1","Not significant"
"400",921,1,1,0,0,"PIEZO1","Not significant"
"401",922,0.54836791545,1,0.067,0,"MVD","Not significant"
"402",930,0,0,0.02,Inf,"COX4I1","Not significant"
"403",931,0,0,0.02,Inf,"COX4I1","Not significant"
"404",932,1,1,0.001,0,"KIAA0513","Not significant"
"405",933,0.774648824827,1,0.005,0,"KLHL36","Not significant"
"406",935,1,1,0,0,"TAF1C","Not significant"
"407",938,0,0,-0.048,Inf,"ZZEF1","Not significant"
"408",940,0.0534065022048,0.231881322300113,-0.021,1.46152958000783,"ACSF3","Not significant"
"409",942,0.178550295532,0.666485668676794,-0.008,0.405736641954952,"WDR83","Not significant"
"410",947,1,1,0.001,0,"SLC27A1","Not significant"
"411",957,1,1,-0.005,0,"COG4","Not significant"
"412",959,1,1,-0.004,0,"FUK","Not significant"
"413",961,1,1,-0.002,0,"FUK","Not significant"
"414",964,1,1,-0.012,0,"NOB1","Not significant"
"415",965,1,1,0.003,0,"NFAT5","Not significant"
"416",968,1,1,0.001,0,"SMPD3","Not significant"
"417",972,1,1,0.001,0,"ACD","Not significant"
"418",973,1,1,0.001,0,"FAM65A","Not significant"
"419",975,0.337261942902,1,0.157,0,"TMEM208","Not significant"
"420",976,1,1,-0.001,0,"TMEM208","Not significant"
"421",979,1,1,0,0,"E2F4","Not significant"
"422",980,1,1,-0.002,0,"E2F4","Not significant"
"423",993,1,1,0.01,0,"CES2","Not significant"
"424",999,1,1,0,0,"USB1","Not significant"
"425",1000,1,1,0,0,"USB1","Not significant"
"426",1002,1,1,-0.001,0,"USB1","Not significant"
"427",1006,1,1,-0.002,0,"CIAPIN1","Not significant"
"428",1007,1,1,0.001,0,"FAM192A","Not significant"
"429",1008,1,1,0,0,"FAM192A","Not significant"
"430",1009,1,1,0,0,"FAM192A","Not significant"
"431",1010,1,1,0,0,"FAM192A","Not significant"
"432",1011,1,1,0.001,0,"FAM192A","Not significant"
"433",1012,1,1,-0.001,0,"FAM192A","Not significant"
"434",1013,1,1,0,0,"FAM192A","Not significant"
"435",1014,1,1,0,0,"FAM192A","Not significant"
"436",1015,1,1,0,0,"FAM192A","Not significant"
"437",1016,1,1,0,0,"FAM192A","Not significant"
